"Date","Geo Port","Inflation"
"2001-05-24",536931.3,47087.36
"2001-05-25",529029.25,47094.21
"2001-05-29",523292.53,47121.59
"2001-05-30",513898.52,47128.43
"2001-05-31",515725.31,47135.28
"2001-06-01",517428.88,47137.93
"2001-06-04",520660.13,47145.89
"2001-06-05",527181.89,47148.54
"2001-06-06",522825.17,47151.19
"2001-06-07",523873.97,47153.85
"2001-06-08",520382.4,47156.5
"2001-06-11",514699.3,47164.46
"2001-06-12",512721.8,47167.11
"2001-06-13",511702.28,47169.76
"2001-06-14",505231.79,47172.41
"2001-06-15",501604.09,47175.07
"2001-06-18",496649.16,47183.02
"2001-06-19",497650.14,47185.68
"2001-06-20",499024.92,47188.33
"2001-06-21",504322.76,47190.98
"2001-06-22",504519.5,47193.63
"2001-06-25",502925.98,47201.59
"2001-06-26",499704.81,47204.24
"2001-06-27",499141.68,47206.9
"2001-06-28",500481.99,47209.55
"2001-06-29",501784.21,47212.2
"2001-07-02",506039.24,47206.3
"2001-07-03",502769.48,47202.02
"2001-07-05",491816.25,47193.46
"2001-07-06",480669.69,47189.18
"2001-07-09",484156.63,47176.35
"2001-07-10",481231.38,47172.07
"2001-07-11",478549.66,47167.79
"2001-07-12",488055.62,47163.52
"2001-07-13",490225.44,47159.24
"2001-07-16",489290.25,47146.4
"2001-07-17",488156.72,47142.12
"2001-07-18",488702.34,47137.85
"2001-07-19",493231.37,47133.57
"2001-07-20",491133.48,47129.29
"2001-07-23",484680.92,47116.45
"2001-07-24",479261.78,47112.18
"2001-07-25",481010.45,47107.9
"2001-07-26",484977.33,47103.62
"2001-07-27",488400.53,47099.34
"2001-07-30",489857.8,47086.51
"2001-07-31",494464.4,47082.23
"2001-08-01",498163.96,47082.23
"2001-08-02",500843.03,47082.23
"2001-08-03",497751.45,47082.23
"2001-08-06",492768.12,47082.23
"2001-08-07",492970.06,47082.23
"2001-08-08",487312.78,47082.23
"2001-08-09",485290.96,47082.23
"2001-08-10",489466.92,47082.23
"2001-08-13",490613.79,47082.23
"2001-08-14",493160.88,47082.23
"2001-08-15",493105.94,47082.23
"2001-08-16",492467.78,47082.23
"2001-08-17",486954.72,47082.23
"2001-08-20",486366.04,47082.23
"2001-08-21",485415.78,47082.23
"2001-08-22",489104.51,47082.23
"2001-08-23",486886.92,47082.23
"2001-08-24",494111.98,47082.23
"2001-08-27",491848.18,47082.23
"2001-08-28",486096.87,47082.23
"2001-08-29",484043.31,47082.23
"2001-08-30",473709.09,47082.23
"2001-08-31",475419.54,47082.23
"2001-09-04",469361.94,47110.52
"2001-09-05",465263.01,47117.6
"2001-09-06",456188.4,47124.67
"2001-09-07",450136.93,47131.74
"2001-09-10",447237.92,47152.96
"2001-09-17",428614.55,47202.48
"2001-09-18",421614.51,47209.55
"2001-09-19",415792.76,47216.62
"2001-09-20",397935.12,47223.7
"2001-09-21",389703.56,47230.77
"2001-09-24",405875.17,47251.99
"2001-09-25",409790.83,47259.06
"2001-09-26",411948.33,47266.14
"2001-09-27",416836.27,47273.21
"2001-09-28",428882.01,47280.28
"2001-10-01",426189.81,47289.3
"2001-10-02",432600.48,47284.16
"2001-10-03",440356.54,47279.03
"2001-10-04",444225.19,47273.89
"2001-10-05",445065.52,47268.76
"2001-10-08",442830.81,47253.36
"2001-10-09",437445.47,47248.22
"2001-10-10",446572.82,47243.09
"2001-10-11",450898.36,47237.96
"2001-10-12",448446.68,47232.82
"2001-10-15",446306.4,47217.42
"2001-10-16",450983.88,47212.29
"2001-10-17",448801.31,47207.15
"2001-10-18",443616.82,47202.02
"2001-10-19",440526.85,47196.89
"2001-10-22",444691.31,47181.48
"2001-10-23",446602.84,47176.35
"2001-10-24",449524.46,47171.22
"2001-10-25",453657.65,47166.08
"2001-10-26",457236.07,47160.95
"2001-10-29",449788.96,47145.55
"2001-10-30",441603.86,47140.41
"2001-10-31",451717.14,47135.28
"2001-11-01",463801.97,47132.63
"2001-11-02",458583.8,47129.97
"2001-11-05",468536.58,47122.02
"2001-11-06",473215.28,47119.36
"2001-11-07",475411.46,47116.71
"2001-11-08",475755.86,47114.06
"2001-11-09",473060.79,47111.41
"2001-11-12",470499.6,47103.45
"2001-11-13",476482.9,47100.8
"2001-11-14",474701.12,47098.14
"2001-11-15",469816.35,47095.49
"2001-11-16",468116.95,47092.84
"2001-11-19",474855.9,47084.88
"2001-11-20",468506.27,47082.23
"2001-11-21",464396.98,47079.58
"2001-11-23",467843.58,47074.27
"2001-11-26",471605.11,47066.31
"2001-11-27",469346.57,47063.66
"2001-11-28",461792.04,47061.01
"2001-11-29",467593.26,47058.36
"2001-11-30",468617.09,47055.7
"2001-12-03",464644.24,47037.73
"2001-12-04",472108.36,47031.74
"2001-12-05",482040.92,47025.76
"2001-12-06",478813.17,47019.77
"2001-12-07",470905.8,47013.78
"2001-12-10",462541.29,46995.81
"2001-12-11",462061.56,46989.82
"2001-12-12",465089.2,46983.83
"2001-12-13",455489.56,46977.84
"2001-12-14",455594.34,46971.85
"2001-12-17",461818.93,46953.88
"2001-12-18",466047.31,46947.89
"2001-12-19",467264.82,46941.9
"2001-12-20",463421.74,46935.91
"2001-12-21",465318.03,46929.92
"2001-12-24",463652.08,46911.95
"2001-12-26",464150.57,46899.97
"2001-12-27",471420.52,46893.98
"2001-12-28",472412.8,46888
"2001-12-31",472154.15,46870.03
"2002-01-02",472440.33,46876.87
"2002-01-03",479617.52,46880.29
"2002-01-04",480774.09,46883.72
"2002-01-07",478886.23,46893.98
"2002-01-08",475371.16,46897.41
"2002-01-09",473954.62,46900.83
"2002-01-10",475907.1,46904.25
"2002-01-11",474306.75,46907.68
"2002-01-14",468643.44,46917.94
"2002-01-15",471241.67,46921.37
"2002-01-16",463361.3,46924.79
"2002-01-17",467042.79,46928.21
"2002-01-18",464380.68,46931.63
"2002-01-22",459132.09,46945.32
"2002-01-23",461114.75,46948.75
"2002-01-24",463179.77,46952.17
"2002-01-25",461078.37,46955.59
"2002-01-28",462730.32,46965.86
"2002-01-29",453870.05,46969.28
"2002-01-30",454764.17,46972.7
"2002-01-31",460379.21,46976.13
"2002-02-01",459389.41,46982.76
"2002-02-04",453540.83,47002.65
"2002-02-05",450738.41,47009.28
"2002-02-06",448740.98,47015.92
"2002-02-07",448602.06,47022.55
"2002-02-08",455842.97,47029.18
"2002-02-11",460420.61,47049.07
"2002-02-12",458459.66,47055.7
"2002-02-13",461942.04,47062.33
"2002-02-14",465046.01,47068.97
"2002-02-15",462552.5,47075.6
"2002-02-19",447676.45,47102.12
"2002-02-20",448880.69,47108.75
"2002-02-21",446568.21,47115.38
"2002-02-22",450297.17,47122.02
"2002-02-25",455885.75,47141.91
"2002-02-26",456009.8,47148.54
"2002-02-27",460365.44,47155.17
"2002-02-28",459043.59,47161.8
"2002-03-01",467065.98,47170.36
"2002-03-04",479482.64,47196.03
"2002-03-05",476832.03,47204.59
"2002-03-06",481038.43,47213.14
"2002-03-07",480543.38,47221.7
"2002-03-08",481060.11,47230.26
"2002-03-11",483273.05,47255.93
"2002-03-12",478907.93,47264.48
"2002-03-13",475548.54,47273.04
"2002-03-14",475595.39,47281.59
"2002-03-15",481052.49,47290.15
"2002-03-18",481889.76,47315.82
"2002-03-19",484423,47324.38
"2002-03-20",477068.87,47332.93
"2002-03-21",477820.35,47341.49
"2002-03-22",475864.16,47350.05
"2002-03-25",469817.82,47375.72
"2002-03-26",473113.63,47384.27
"2002-03-27",475486.47,47392.83
"2002-03-28",478183.97,47401.39
"2002-04-01",477671.85,47435.9
"2002-04-02",476385.91,47444.74
"2002-04-03",475222.16,47453.58
"2002-04-04",474385.2,47462.42
"2002-04-05",473645.31,47471.26
"2002-04-08",470967.86,47497.79
"2002-04-09",469306.97,47506.63
"2002-04-10",475052.98,47515.47
"2002-04-11",466687.25,47524.31
"2002-04-12",468775.15,47533.16
"2002-04-15",469344.47,47559.68
"2002-04-16",478838.7,47568.52
"2002-04-17",479389.51,47577.37
"2002-04-18",479460.34,47586.21
"2002-04-19",479847.77,47595.05
"2002-04-22",475107.05,47621.57
"2002-04-23",473912.7,47630.42
"2002-04-24",473227.49,47639.26
"2002-04-25",473541.44,47648.1
"2002-04-26",468336.16,47656.94
"2002-04-29",465797.58,47683.47
"2002-04-30",470419.81,47692.31
"2002-05-01",473594.66,47692.31
"2002-05-02",471888.57,47692.31
"2002-05-03",472217.11,47692.31
"2002-05-06",466104.76,47692.31
"2002-05-07",462830.6,47692.31
"2002-05-08",474715.36,47692.31
"2002-05-09",468403.52,47692.31
"2002-05-10",464581.66,47692.31
"2002-05-13",469424.25,47692.31
"2002-05-14",474185.9,47692.31
"2002-05-15",475584.76,47692.31
"2002-05-16",478023.03,47692.31
"2002-05-17",481231.3,47692.31
"2002-05-20",478412.25,47692.31
"2002-05-21",475349.79,47692.31
"2002-05-22",477879.74,47692.31
"2002-05-23",479502.49,47692.31
"2002-05-24",477867.58,47692.31
"2002-05-28",474873.21,47692.31
"2002-05-29",474804.01,47692.31
"2002-05-30",473625.16,47692.31
"2002-05-31",474005.02,47692.31
"2002-06-03",466895.59,47694.96
"2002-06-04",464726.15,47695.84
"2002-06-05",462878.74,47696.73
"2002-06-06",458632.38,47697.61
"2002-06-07",456277.46,47698.5
"2002-06-10",456807.65,47701.15
"2002-06-11",452376.44,47702.03
"2002-06-12",452399.39,47702.92
"2002-06-13",447431.12,47703.8
"2002-06-14",445195.77,47704.69
"2002-06-17",453874.79,47707.34
"2002-06-18",453846.18,47708.22
"2002-06-19",448585.8,47709.11
"2002-06-20",442271.74,47709.99
"2002-06-21",439953.27,47710.88
"2002-06-24",438728.24,47713.53
"2002-06-25",435034.97,47714.41
"2002-06-26",434162.96,47715.3
"2002-06-27",437112.09,47716.18
"2002-06-28",443616.58,47717.06
"2002-07-01",436262.52,47720.54
"2002-07-02",426972.41,47722.26
"2002-07-03",424167.04,47723.97
"2002-07-05",440137.79,47727.39
"2002-07-08",438539.07,47732.52
"2002-07-09",434195.75,47734.23
"2002-07-10",421873.25,47735.95
"2002-07-11",417405.46,47737.66
"2002-07-12",417396.06,47739.37
"2002-07-15",414234.1,47744.5
"2002-07-16",406148.87,47746.21
"2002-07-17",410843.13,47747.93
"2002-07-18",406818.18,47749.64
"2002-07-19",394637.64,47751.35
"2002-07-22",381115.27,47756.48
"2002-07-23",367780.97,47758.19
"2002-07-24",382990.79,47759.9
"2002-07-25",379518.01,47761.62
"2002-07-26",380241.64,47763.33
"2002-07-29",399760.27,47768.46
"2002-07-30",399358.79,47770.17
"2002-07-31",401752.06,47771.88
"2002-08-01",388610.45,47777.02
"2002-08-02",386070.85,47782.15
"2002-08-05",374736.72,47797.55
"2002-08-06",382359.38,47802.69
"2002-08-07",391762.18,47807.82
"2002-08-08",403591.44,47812.95
"2002-08-09",406514.26,47818.09
"2002-08-12",405218.21,47833.49
"2002-08-13",402117.04,47838.62
"2002-08-14",417453.29,47843.76
"2002-08-15",416709.36,47848.89
"2002-08-16",416826.03,47854.03
"2002-08-19",424093.04,47869.43
"2002-08-20",419057.27,47874.56
"2002-08-21",423194.33,47879.7
"2002-08-22",426301.45,47884.83
"2002-08-23",419810.11,47889.96
"2002-08-26",422332.5,47905.36
"2002-08-27",421782.84,47910.5
"2002-08-28",413063.96,47915.63
"2002-08-29",412159.84,47920.77
"2002-08-30",413816.92,47925.9
"2002-09-03",398895.08,47938.99
"2002-09-04",404286.82,47941.64
"2002-09-05",400410.98,47944.3
"2002-09-06",406426.13,47946.95
"2002-09-09",408157.75,47954.91
"2002-09-10",411656.95,47957.56
"2002-09-11",411898.58,47960.21
"2002-09-12",403999.38,47962.86
"2002-09-13",403923.98,47965.52
"2002-09-16",401684.05,47973.47
"2002-09-17",396003.64,47976.13
"2002-09-18",394362.23,47978.78
"2002-09-19",387145.5,47981.43
"2002-09-20",386266.3,47984.08
"2002-09-23",380050.45,47992.04
"2002-09-24",375287.15,47994.69
"2002-09-25",380430.68,47997.35
"2002-09-26",387599.65,48000
"2002-09-27",381727.17,48002.65
"2002-09-30",376497.2,48010.61
"2002-10-01",385842.51,48013.18
"2002-10-02",379288.59,48015.74
"2002-10-03",375004.86,48018.31
"2002-10-04",366502.64,48020.88
"2002-10-07",360148.21,48028.58
"2002-10-08",360461.23,48031.15
"2002-10-09",354143.46,48033.71
"2002-10-10",363106,48036.28
"2002-10-11",374822.95,48038.85
"2002-10-14",375580.96,48046.55
"2002-10-15",390043.04,48049.11
"2002-10-16",380918.25,48051.68
"2002-10-17",387769.89,48054.25
"2002-10-18",388300.28,48056.82
"2002-10-21",391360.41,48064.52
"2002-10-22",386649.26,48067.08
"2002-10-23",384703.81,48069.65
"2002-10-24",385169.73,48072.22
"2002-10-25",390389.97,48074.78
"2002-10-28",390373.12,48082.48
"2002-10-29",385814.36,48085.05
"2002-10-30",390494.72,48087.62
"2002-10-31",392936.68,48090.19
"2002-11-01",396463.39,48090.19
"2002-11-04",402996.08,48090.19
"2002-11-05",405532.45,48090.19
"2002-11-06",405811.07,48090.19
"2002-11-07",403643.96,48090.19
"2002-11-08",403762.71,48090.19
"2002-11-11",396475.83,48090.19
"2002-11-12",400188.53,48090.19
"2002-11-13",400153,48090.19
"2002-11-14",402838.11,48090.19
"2002-11-15",406850.34,48090.19
"2002-11-18",405770.74,48090.19
"2002-11-19",405079.46,48090.19
"2002-11-20",406910.52,48090.19
"2002-11-21",414483.49,48090.19
"2002-11-22",414345.95,48090.19
"2002-11-25",413865.9,48090.19
"2002-11-26",408013.88,48090.19
"2002-11-27",414913.1,48090.19
"2002-11-29",417437.74,48090.19
"2002-12-02",417358.22,48083.34
"2002-12-03",411821.23,48079.92
"2002-12-04",410941.77,48076.5
"2002-12-05",407284.51,48073.07
"2002-12-06",410239.94,48069.65
"2002-12-09",402534.17,48059.38
"2002-12-10",406796.31,48055.96
"2002-12-11",408903.96,48052.54
"2002-12-12",407781.51,48049.11
"2002-12-13",403140.07,48045.69
"2002-12-16",410431.05,48035.42
"2002-12-17",408818.72,48032
"2002-12-18",402463.65,48028.58
"2002-12-19",404182.5,48025.16
"2002-12-20",408324.07,48021.73
"2002-12-23",409661.42,48011.47
"2002-12-24",409600.98,48008.04
"2002-12-26",409970.26,48001.2
"2002-12-27",405299.48,47997.78
"2002-12-30",409127.21,47987.51
"2002-12-31",410509.45,47984.08
"2003-01-02",417997.44,47997.78
"2003-01-03",419820.16,48004.62
"2003-01-06",428168.26,48025.16
"2003-01-07",423621.31,48032
"2003-01-08",418302.8,48038.85
"2003-01-09",423442.84,48045.69
"2003-01-10",424976.77,48052.54
"2003-01-13",425247.38,48073.07
"2003-01-14",428960.73,48079.92
"2003-01-15",424307.3,48086.76
"2003-01-16",423322.15,48093.61
"2003-01-17",419059.62,48100.45
"2003-01-21",411569.5,48127.83
"2003-01-22",408087.17,48134.68
"2003-01-23",412454.11,48141.52
"2003-01-24",405274.46,48148.37
"2003-01-27",396097.25,48168.91
"2003-01-28",398854.09,48175.75
"2003-01-29",399998.26,48182.6
"2003-01-30",396870.61,48189.44
"2003-01-31",401367.54,48196.29
"2003-02-03",405586.24,48236.07
"2003-02-04",401764.47,48249.34
"2003-02-05",403169.79,48262.6
"2003-02-06",397703.34,48275.86
"2003-02-07",393301.62,48289.12
"2003-02-10",391880.58,48328.91
"2003-02-11",390932.56,48342.18
"2003-02-12",385194.24,48355.44
"2003-02-13",384385.93,48368.7
"2003-02-14",389624.26,48381.96
"2003-02-18",396293.7,48435.01
"2003-02-19",393117.02,48448.28
"2003-02-20",392330.55,48461.54
"2003-02-21",396184.04,48474.8
"2003-02-24",390916.23,48514.59
"2003-02-25",388517.82,48527.85
"2003-02-26",385173.03,48541.11
"2003-02-27",387625.2,48554.38
"2003-02-28",392912.92,48567.64
"2003-03-03",392634.76,48595.88
"2003-03-04",388756.14,48605.29
"2003-03-05",389937.91,48614.7
"2003-03-06",386079.22,48624.11
"2003-03-07",384774.66,48633.52
"2003-03-10",376633.66,48661.76
"2003-03-11",372711.69,48671.17
"2003-03-12",369961.68,48680.59
"2003-03-13",379441.38,48690
"2003-03-14",383355.77,48699.41
"2003-03-17",393784.92,48727.65
"2003-03-18",393581.69,48737.06
"2003-03-19",394977.01,48746.47
"2003-03-20",396104.25,48755.88
"2003-03-21",404230.05,48765.29
"2003-03-24",391515.68,48793.53
"2003-03-25",396932.72,48802.94
"2003-03-26",395576.26,48812.36
"2003-03-27",394292.99,48821.77
"2003-03-28",392127.59,48831.18
"2003-03-31",386659.89,48859.42
"2003-04-01",391008.61,48855.88
"2003-04-02",398189.53,48852.34
"2003-04-03",395845.98,48848.81
"2003-04-04",397289.32,48845.27
"2003-04-07",401171.21,48834.66
"2003-04-08",400317.9,48831.12
"2003-04-09",396569.68,48827.59
"2003-04-10",397315.6,48824.05
"2003-04-11",395745.96,48820.51
"2003-04-14",402134.13,48809.9
"2003-04-15",406566.94,48806.37
"2003-04-16",404307.11,48802.83
"2003-04-17",410674.65,48799.29
"2003-04-21",409437.93,48785.15
"2003-04-22",418489.8,48781.61
"2003-04-23",421825.49,48778.07
"2003-04-24",419692.34,48774.54
"2003-04-25",413770.66,48771
"2003-04-28",420922.33,48760.39
"2003-04-29",421590.97,48756.85
"2003-04-30",426694.72,48753.32
"2003-05-01",428031.1,48750.75
"2003-05-02",432291.27,48748.18
"2003-05-05",434456.93,48740.48
"2003-05-06",440510.43,48737.91
"2003-05-07",439568.28,48735.35
"2003-05-08",435142.38,48732.78
"2003-05-09",441141.58,48730.21
"2003-05-12",447233.92,48722.51
"2003-05-13",446813.32,48719.95
"2003-05-14",449900.42,48717.38
"2003-05-15",453633.91,48714.81
"2003-05-16",454772.59,48712.24
"2003-05-19",445586.45,48704.54
"2003-05-20",448497.8,48701.98
"2003-05-21",449975.29,48699.41
"2003-05-22",455463.71,48696.84
"2003-05-23",459105.13,48694.28
"2003-05-27",463293.94,48684.01
"2003-05-28",461802.13,48681.44
"2003-05-29",465226.56,48678.87
"2003-05-30",467787.29,48676.31
"2003-06-02",472215.49,48677.28
"2003-06-03",473314.51,48679.05
"2003-06-04",479187.3,48680.81
"2003-06-05",482049.62,48682.58
"2003-06-06",482129.44,48684.35
"2003-06-09",479118.73,48689.66
"2003-06-10",481695.32,48691.42
"2003-06-11",489526.92,48693.19
"2003-06-12",490876.85,48694.96
"2003-06-13",488467.81,48696.73
"2003-06-16",497760.86,48702.03
"2003-06-17",498830.54,48703.8
"2003-06-18",495197.87,48705.57
"2003-06-19",488125.41,48707.34
"2003-06-20",487936.23,48709.11
"2003-06-23",480597,48714.41
"2003-06-24",478476.59,48716.18
"2003-06-25",476509.5,48717.95
"2003-06-26",474838.52,48719.72
"2003-06-27",472801.75,48721.49
"2003-06-30",471205.28,48726.79
"2003-07-01",473029.87,48728.5
"2003-07-02",481987.08,48730.21
"2003-07-03",478688.52,48731.92
"2003-07-07",486653.62,48738.77
"2003-07-08",486688.26,48740.48
"2003-07-09",484720.53,48742.19
"2003-07-10",478948.46,48743.9
"2003-07-11",481338.84,48745.61
"2003-07-14",487011.95,48750.75
"2003-07-15",481141.94,48752.46
"2003-07-16",477073.2,48754.17
"2003-07-17",469633.77,48755.88
"2003-07-18",473633.36,48757.59
"2003-07-21",468107.58,48762.73
"2003-07-22",471886.57,48764.44
"2003-07-23",475209.78,48766.15
"2003-07-24",476717.02,48767.86
"2003-07-25",481495.93,48769.57
"2003-07-28",482343.45,48774.71
"2003-07-29",478399.72,48776.42
"2003-07-30",474949.35,48778.13
"2003-07-31",473863.15,48779.84
"2003-08-01",469972.76,48785.83
"2003-08-04",468782.32,48803.8
"2003-08-05",464137.01,48809.79
"2003-08-06",464159.05,48815.78
"2003-08-07",467263.58,48821.77
"2003-08-08",469044.99,48827.76
"2003-08-11",471746.74,48845.73
"2003-08-12",475390.64,48851.72
"2003-08-13",473632.12,48857.71
"2003-08-14",479227.01,48863.69
"2003-08-15",479914.94,48869.68
"2003-08-18",484627.55,48887.65
"2003-08-19",486799.06,48893.64
"2003-08-20",487992.82,48899.63
"2003-08-21",489192.49,48905.62
"2003-08-22",485083.83,48911.61
"2003-08-25",484004.23,48929.58
"2003-08-26",483456.08,48935.57
"2003-08-27",486741.41,48941.56
"2003-08-28",490757.38,48947.55
"2003-08-29",494309.21,48953.54
"2003-09-02",500128.65,48976.13
"2003-09-03",502768.29,48981.43
"2003-09-04",503505.93,48986.74
"2003-09-05",505151.07,48992.04
"2003-09-08",509394.73,49007.96
"2003-09-09",509062.02,49013.26
"2003-09-10",503226.93,49018.57
"2003-09-11",503739.92,49023.87
"2003-09-12",506048.64,49029.18
"2003-09-15",504197.18,49045.09
"2003-09-16",511542.52,49050.4
"2003-09-17",513136.48,49055.7
"2003-09-18",520702.97,49061.01
"2003-09-19",520039.04,49066.31
"2003-09-22",513199.27,49082.23
"2003-09-23",516212.94,49087.53
"2003-09-24",510635.54,49092.84
"2003-09-25",508359.52,49098.14
"2003-09-26",503735.38,49103.45
"2003-09-29",505965.66,49119.36
"2003-09-30",504777.63,49124.67
"2003-10-01",516286.32,49122.96
"2003-10-02",518241.52,49121.25
"2003-10-03",523991.72,49119.53
"2003-10-06",523046.9,49114.4
"2003-10-07",524791.59,49112.69
"2003-10-08",521766.96,49110.98
"2003-10-09",525716.41,49109.27
"2003-10-10",527230.24,49107.56
"2003-10-13",530311.9,49102.42
"2003-10-14",531290.29,49100.71
"2003-10-15",530158.41,49099
"2003-10-16",532306.11,49097.29
"2003-10-17",528072.89,49095.58
"2003-10-20",531044.92,49090.44
"2003-10-21",533447.53,49088.73
"2003-10-22",527292.6,49087.02
"2003-10-23",522535.45,49085.31
"2003-10-24",524219.85,49083.6
"2003-10-27",526278.34,49078.46
"2003-10-28",533019.06,49076.75
"2003-10-29",534834.81,49075.04
"2003-10-30",535656.44,49073.33
"2003-10-31",534845.84,49071.62
"2003-11-03",538538.96,49058.36
"2003-11-04",537378.09,49053.93
"2003-11-05",535210.83,49049.51
"2003-11-06",534379.33,49045.09
"2003-11-07",536355.04,49040.67
"2003-11-10",533705.84,49027.41
"2003-11-11",531237.79,49022.99
"2003-11-12",539617.89,49018.57
"2003-11-13",544707.09,49014.15
"2003-11-14",543356.74,49009.73
"2003-11-17",541406.63,48996.46
"2003-11-18",535534.4,48992.04
"2003-11-19",535956.35,48987.62
"2003-11-20",532866.88,48983.2
"2003-11-21",535946.64,48978.78
"2003-11-24",540958.17,48965.52
"2003-11-25",542587.08,48961.1
"2003-11-26",546893.31,48956.68
"2003-11-28",547913.6,48947.83
"2003-12-01",555422.98,48937.28
"2003-12-02",556599.18,48935.57
"2003-12-03",556720.67,48933.86
"2003-12-04",557469.45,48932.15
"2003-12-05",556099.62,48930.44
"2003-12-08",557708.08,48925.3
"2003-12-09",555246.75,48923.59
"2003-12-10",552916.64,48921.88
"2003-12-11",556423.2,48920.17
"2003-12-12",561046.02,48918.46
"2003-12-15",559711.41,48913.32
"2003-12-16",561762.3,48911.61
"2003-12-17",563193.08,48909.9
"2003-12-18",570676.19,48908.19
"2003-12-19",570773.55,48906.48
"2003-12-22",573136.25,48901.34
"2003-12-23",573926.5,48899.63
"2003-12-24",575328.09,48897.92
"2003-12-26",576311.33,48894.5
"2003-12-29",581921.37,48889.36
"2003-12-30",585143.59,48887.65
"2003-12-31",586868.52,48885.94
"2004-01-02",588224.6,48901.34
"2004-01-05",598078.2,48924.45
"2004-01-06",600601.84,48932.15
"2004-01-07",599431.43,48939.85
"2004-01-08",604414.9,48947.55
"2004-01-09",605966.28,48955.25
"2004-01-12",607890.88,48978.35
"2004-01-13",606335.19,48986.05
"2004-01-14",609403.91,48993.75
"2004-01-15",606517.36,49001.45
"2004-01-16",606638.23,49009.16
"2004-01-20",610205.79,49039.96
"2004-01-21",614646.99,49047.66
"2004-01-22",616858.9,49055.36
"2004-01-23",614152.84,49063.06
"2004-01-26",614926.29,49086.16
"2004-01-27",612619.04,49093.86
"2004-01-28",606202.14,49101.57
"2004-01-29",600629.44,49109.27
"2004-01-30",599195.35,49116.97
"2004-02-02",600019.12,49142.96
"2004-02-03",602308.81,49152.11
"2004-02-04",595801.99,49161.25
"2004-02-05",597308.38,49170.4
"2004-02-06",608370.03,49179.55
"2004-02-09",611493.22,49206.99
"2004-02-10",614121.91,49216.13
"2004-02-11",621231.46,49225.28
"2004-02-12",620182.29,49234.43
"2004-02-13",619274.41,49243.57
"2004-02-17",626501.79,49280.16
"2004-02-18",622772.35,49289.31
"2004-02-19",622246.43,49298.45
"2004-02-20",614350.18,49307.6
"2004-02-23",612031.17,49335.04
"2004-02-24",611976.24,49344.19
"2004-02-25",612881.07,49353.33
"2004-02-26",610212.45,49362.48
"2004-02-27",614238.96,49371.63
"2004-03-01",624536.14,49400.19
"2004-03-02",617814.05,49410.46
"2004-03-03",613997.45,49420.72
"2004-03-04",618713.73,49430.99
"2004-03-05",627582.85,49441.26
"2004-03-08",625096.65,49472.06
"2004-03-09",622923.46,49482.33
"2004-03-10",612408.39,49492.6
"2004-03-11",599159.79,49502.87
"2004-03-12",603770.27,49513.13
"2004-03-15",594996.96,49543.94
"2004-03-16",603409.08,49554.21
"2004-03-17",610959.87,49564.47
"2004-03-18",611910.42,49574.74
"2004-03-19",609167.36,49585.01
"2004-03-22",601272.82,49615.81
"2004-03-23",601589.78,49626.08
"2004-03-24",599770.09,49636.35
"2004-03-25",608920.82,49646.62
"2004-03-26",606753.08,49656.88
"2004-03-29",614848.2,49687.69
"2004-03-30",615711.12,49697.95
"2004-03-31",620358.56,49708.22
"2004-04-01",625551.86,49713.53
"2004-04-02",624833.54,49718.83
"2004-04-05",624667.66,49734.75
"2004-04-06",623461.94,49740.05
"2004-04-07",623674.37,49745.36
"2004-04-08",623127.21,49750.66
"2004-04-12",624577.46,49771.88
"2004-04-13",612705.53,49777.19
"2004-04-14",604657.66,49782.49
"2004-04-15",601819.2,49787.8
"2004-04-16",607761.33,49793.1
"2004-04-19",607962.03,49809.02
"2004-04-20",601885.48,49814.32
"2004-04-21",598845.48,49819.63
"2004-04-22",606367.24,49824.93
"2004-04-23",605733.09,49830.24
"2004-04-26",606926.59,49846.15
"2004-04-27",607157.14,49851.46
"2004-04-28",593525.46,49856.76
"2004-04-29",587075.11,49862.07
"2004-04-30",583847.33,49867.37
"2004-05-03",586751.49,49895.61
"2004-05-04",591872.03,49905.02
"2004-05-05",595812.72,49914.43
"2004-05-06",586109.94,49923.85
"2004-05-07",572186.44,49933.26
"2004-05-10",554179.74,49961.5
"2004-05-11",559442.99,49970.91
"2004-05-12",562477.84,49980.32
"2004-05-13",558060.01,49989.73
"2004-05-14",556971.7,49999.14
"2004-05-17",552811.26,50027.38
"2004-05-18",556117.25,50036.79
"2004-05-19",564274.86,50046.21
"2004-05-20",561377.41,50055.62
"2004-05-21",567576.08,50065.03
"2004-05-24",569290.72,50093.27
"2004-05-25",578618.22,50102.68
"2004-05-26",582227.84,50112.09
"2004-05-27",591101.77,50121.5
"2004-05-28",590430.89,50130.91
"2004-06-01",589659.13,50164.46
"2004-06-02",591043.02,50169.76
"2004-06-03",584894.4,50175.07
"2004-06-04",586714.92,50180.37
"2004-06-07",600819.2,50196.29
"2004-06-08",600683.16,50201.59
"2004-06-09",591506.96,50206.9
"2004-06-10",594208.3,50212.2
"2004-06-14",583144.23,50233.42
"2004-06-15",592444.27,50238.73
"2004-06-16",593125.42,50244.03
"2004-06-17",595065.03,50249.34
"2004-06-18",599631.75,50254.64
"2004-06-21",598494.61,50270.56
"2004-06-22",596509.86,50275.86
"2004-06-23",601454.82,50281.17
"2004-06-24",606528.47,50286.47
"2004-06-25",604784.75,50291.78
"2004-06-28",605883.06,50307.69
"2004-06-29",602960.01,50313
"2004-06-30",606416.52,50318.3
"2004-07-01",602280.82,50315.74
